subjects	S	prime	R	rt
2	dog	MEOW	dog	0.228765932259721
2	cat	WOOF	cat	0.23809527294667
2	cat	MEOW	cat	0.575728705610924
2	dog	MEOW	cat	0.357674979413907
2	cat	MEOW	cat	0.280805298542304
2	cat	MEOW	dog	0.266117070125358
2	cat	MEOW	cat	0.341523786579414
2	dog	WOOF	cat	0.241480702837632
2	dog	MEOW	dog	0.319059075540626
2	cat	WOOF	cat	0.321862696882877
2	cat	WOOF	cat	0.23105124455988
2	cat	WOOF	cat	0.526166881357115
2	dog	MEOW	dog	0.352932274875206
2	dog	WOOF	cat	0.264755758130463
2	cat	WOOF	cat	0.31118842403358
2	cat	MEOW	cat	0.422202730274658
2	dog	MEOW	dog	0.472133908133338
2	cat	MEOW	dog	0.298180030548318
2	cat	MEOW	dog	0.498479273029558
2	cat	MEOW	cat	0.418398674460953
2	dog	WOOF	cat	0.221163236191876
2	cat	MEOW	cat	0.598802165273504
2	cat	WOOF	cat	0.406550775521549
2	dog	WOOF	dog	0.507439681942955
2	dog	WOOF	cat	0.24114415721839
2	dog	MEOW	cat	0.230820266608367
2	cat	WOOF	cat	0.346793053948116
2	dog	WOOF	cat	0.304396073526562
2	cat	WOOF	cat	0.77472084994178
2	dog	WOOF	dog	0.82741950350455
2	dog	MEOW	dog	0.266442957379355
2	dog	MEOW	cat	0.350695262921951
2	dog	MEOW	dog	0.262992115053964
2	dog	WOOF	dog	0.509242000042262
2	cat	MEOW	cat	0.278371637113585
2	dog	MEOW	dog	0.413504070785858
2	cat	MEOW	cat	0.427686650875729
2	cat	MEOW	cat	0.28254045888532
2	dog	MEOW	dog	0.234059369048112
2	dog	WOOF	cat	0.274346699150372
2	dog	MEOW	dog	0.376798264924609
2	cat	MEOW	cat	0.37376814432371
2	cat	WOOF	cat	0.379348070303584
2	dog	MEOW	dog	0.389770346625668
2	dog	WOOF	cat	0.201376390741347
2	dog	WOOF	dog	0.354571892315027
2	dog	WOOF	cat	0.244875886861856
2	cat	WOOF	cat	0.269547066047136
2	dog	WOOF	cat	0.613181471949523
2	dog	WOOF	dog	1.14093044515976
2	dog	MEOW	cat	0.369425783342467
2	cat	WOOF	cat	0.241378578296497
2	cat	WOOF	cat	0.258557759461761
2	cat	MEOW	cat	0.255748322403318
2	cat	MEOW	dog	0.327520494771122
2	dog	MEOW	dog	0.328840429873927
2	dog	WOOF	dog	0.398315239376102
2	dog	WOOF	cat	0.41519212192493
2	cat	MEOW	cat	0.348390802240817
2	cat	MEOW	dog	0.404528898284556
2	cat	WOOF	cat	0.355263521767516
2	dog	WOOF	dog	0.656089063564316
2	cat	WOOF	cat	0.207114369968859
2	dog	MEOW	dog	0.287258244093606
2	dog	MEOW	dog	0.798742808828008
2	dog	MEOW	dog	0.275393052781186
2	cat	WOOF	cat	0.224365826554882
2	cat	MEOW	cat	0.420566832110288
2	cat	WOOF	cat	0.546844033510271
2	cat	MEOW	cat	0.280196632783586
2	cat	WOOF	cat	0.25224131130544
2	cat	WOOF	cat	0.280237228529861
2	cat	WOOF	cat	0.223808850833163
2	dog	MEOW	cat	0.429126252644594
2	dog	MEOW	dog	0.676075120619813
2	cat	WOOF	cat	0.234806751201833
2	cat	WOOF	cat	0.265756007412118
2	cat	WOOF	cat	0.294188203121634
2	dog	WOOF	cat	0.294669072242184
2	cat	WOOF	cat	0.226052796334205
2	dog	WOOF	dog	0.794401840580083
2	dog	MEOW	cat	0.307663368352643
2	cat	WOOF	cat	0.225867111861491
2	dog	MEOW	dog	0.284546955173352
2	cat	MEOW	dog	0.405261531874785
2	dog	MEOW	dog	0.26345868067759
2	cat	WOOF	cat	0.346619443414692
2	dog	MEOW	dog	0.352165619484412
2	dog	MEOW	dog	0.393660088500067
2	dog	WOOF	cat	0.399628787047225
2	dog	MEOW	cat	0.243382653226991
2	cat	MEOW	dog	0.248776689111305
2	dog	WOOF	dog	0.341402110817097
2	cat	WOOF	cat	0.230594230545542
2	cat	MEOW	cat	0.382165189808873
2	cat	WOOF	cat	0.220462271311978
2	dog	WOOF	cat	0.23178510964342
2	cat	MEOW	cat	0.294420099151556
2	cat	MEOW	dog	0.373468769335532
2	cat	WOOF	dog	0.456105326512453
2	dog	MEOW	dog	0.289876039978467
2	cat	WOOF	cat	0.260944731064489
2	cat	WOOF	cat	0.26856594184548
2	cat	WOOF	cat	0.235032061270785
2	dog	MEOW	dog	0.285649487079064
2	cat	WOOF	cat	0.414439239699175
2	dog	MEOW	dog	0.224713707926414
2	dog	MEOW	dog	0.480311272472898
2	dog	WOOF	dog	0.302754449737665
2	cat	MEOW	dog	0.549174029302364
2	dog	MEOW	dog	0.319883625437305
2	dog	MEOW	cat	0.268654240307787
2	dog	WOOF	cat	0.259060431250459
2	cat	WOOF	cat	0.248162719446698
2	dog	WOOF	cat	0.45792788537102
2	dog	WOOF	dog	1.4932838633408
2	dog	WOOF	cat	1.03220626482626
2	dog	MEOW	dog	0.521970310334087
2	dog	MEOW	dog	0.218906534900666
2	dog	MEOW	dog	0.398315835302611
2	dog	MEOW	dog	0.266387166478953
2	cat	WOOF	cat	0.821351899475844
2	cat	MEOW	dog	0.230481062619877
2	cat	WOOF	cat	0.232747556084461
2	cat	WOOF	cat	0.254580728225203
2	dog	WOOF	cat	0.210222699939948
2	dog	WOOF	cat	0.592044537327755
2	cat	WOOF	dog	0.632243099081483
2	cat	WOOF	cat	0.34667479699822
2	cat	WOOF	cat	0.218411772996071
2	cat	WOOF	cat	0.270898216720311
2	cat	MEOW	cat	0.404864981176099
2	dog	WOOF	dog	0.459357373158621
2	cat	WOOF	cat	0.457174851021423
2	dog	WOOF	dog	0.445651510089085
2	cat	WOOF	cat	0.229379868770047
2	cat	MEOW	cat	0.273917680976559
2	cat	WOOF	dog	0.612245671876987
2	dog	WOOF	dog	0.286203614468233
2	cat	MEOW	cat	0.825469004653767
2	cat	MEOW	dog	0.25769852018341
2	cat	WOOF	cat	0.208426803663485
2	cat	WOOF	cat	0.551321519474407
2	dog	MEOW	dog	0.248547269349366
2	cat	WOOF	dog	0.340829533467198
2	cat	WOOF	cat	0.488294412812056
2	cat	MEOW	dog	0.351695876994337
2	cat	MEOW	cat	0.293040423399838
2	dog	MEOW	cat	0.236300964519472
2	cat	WOOF	cat	0.63729452363083
2	dog	WOOF	dog	0.331035676225452
2	cat	WOOF	dog	0.340124260431645
2	cat	WOOF	cat	0.488055048929389
2	dog	WOOF	cat	0.381251993196444
2	dog	MEOW	dog	0.210966941018018
2	cat	WOOF	cat	0.304900736001584
2	cat	WOOF	cat	0.298182597390925
2	dog	WOOF	cat	0.360486913895741
2	cat	WOOF	cat	0.214011537958772
2	cat	MEOW	dog	0.431938984870715
2	dog	MEOW	dog	0.272927953471307
2	dog	MEOW	dog	0.234375383729564
2	cat	WOOF	cat	0.227647541853439
2	dog	WOOF	dog	0.536147825992203
2	dog	WOOF	dog	0.283400650756717
2	dog	WOOF	cat	0.219082559226265
2	dog	MEOW	cat	0.349934873587022
2	dog	WOOF	cat	0.264097086585739
2	cat	MEOW	dog	0.398366635086059
2	dog	MEOW	dog	0.355112185227746
2	dog	WOOF	dog	0.546254501965419
2	cat	MEOW	dog	0.437387861617388
2	dog	WOOF	dog	0.279372836538593
2	dog	WOOF	dog	0.332453266774903
2	cat	WOOF	cat	0.311513999905777
2	cat	MEOW	cat	0.661286515526354
2	dog	WOOF	dog	0.391146595705971
2	dog	MEOW	cat	0.283605794235747
2	dog	MEOW	cat	0.399744679755114
2	cat	MEOW	cat	0.39482531797954
2	dog	MEOW	dog	0.335735768257964
2	dog	WOOF	cat	0.608138836301915
2	cat	MEOW	dog	0.216844331325087
2	cat	WOOF	cat	0.456731700913575
2	dog	WOOF	dog	0.810057180154819
2	cat	MEOW	cat	0.487750256464755
2	cat	MEOW	cat	0.231063160873636
2	dog	WOOF	cat	0.809458953547185
2	dog	MEOW	dog	1.04754695638639
2	cat	MEOW	cat	0.45272004361794
2	dog	MEOW	cat	0.32425624367141
2	dog	MEOW	dog	0.23366022695124
2	dog	MEOW	cat	0.272659885751198
2	cat	MEOW	dog	0.54094716536676
2	cat	MEOW	dog	0.394034266469944
2	dog	WOOF	cat	0.295608066963794
2	cat	MEOW	cat	0.391849698683087
2	cat	MEOW	cat	0.301772479437307
2	cat	MEOW	dog	0.272005705705559
2	dog	MEOW	dog	0.467926254680481
2	cat	MEOW	dog	0.310775502148436
2	dog	WOOF	cat	0.206708372106197
2	dog	WOOF	cat	0.248601911249803
2	dog	MEOW	dog	0.225237203447886
2	cat	WOOF	dog	0.257950492952625
2	dog	WOOF	cat	0.403528274497421
2	cat	MEOW	cat	0.759110310510897
2	cat	MEOW	cat	0.297014794635539
2	dog	MEOW	cat	0.363086721490781
2	dog	MEOW	dog	0.300917456661559
2	dog	MEOW	dog	0.763685111432613
2	dog	MEOW	cat	0.349323306889871
2	dog	MEOW	cat	0.268794856952572
2	cat	WOOF	cat	0.491195300475614
2	dog	MEOW	dog	0.739950441594349
2	cat	WOOF	cat	0.433504225232463
2	cat	MEOW	cat	0.351168298524186
2	dog	MEOW	dog	0.538449626601859
2	dog	WOOF	dog	1.04550751227835
2	cat	WOOF	cat	0.377060451020294
2	dog	WOOF	cat	0.410451922040263
2	dog	MEOW	dog	0.244755014956628
2	cat	MEOW	cat	0.529425609522275
2	cat	WOOF	cat	0.253541457681568
2	cat	WOOF	dog	0.345616658712125
2	dog	WOOF	cat	0.271415835186
2	cat	WOOF	dog	0.266286853956657
2	cat	WOOF	cat	0.312705782447834
2	dog	WOOF	dog	0.399237000501658
2	cat	MEOW	cat	0.229504949659123
2	dog	WOOF	dog	0.412912436681628
2	cat	WOOF	cat	0.255585112577759
2	cat	WOOF	cat	0.378482990637458
2	dog	WOOF	cat	0.235785962504585
2	cat	MEOW	cat	0.306335088626274
2	cat	WOOF	dog	0.583738191412078
2	cat	WOOF	cat	1.0621642000153
2	cat	WOOF	cat	0.569007665299772
2	cat	WOOF	cat	0.297437307524716
2	cat	WOOF	cat	0.382377948402646
2	dog	MEOW	dog	0.338005462276766
2	dog	MEOW	dog	0.25845952451848
2	cat	MEOW	cat	0.354074601977619
2	cat	WOOF	cat	0.291350151208706
2	cat	WOOF	cat	0.225086372969789
2	cat	MEOW	cat	0.26892066014784
2	dog	MEOW	dog	0.306630445155698
2	cat	MEOW	cat	0.267069569676748
2	cat	MEOW	dog	0.619823356839128
2	cat	MEOW	cat	0.50104244891256
2	dog	WOOF	cat	0.453125961631304
2	cat	WOOF	cat	0.42388510880881
2	dog	WOOF	dog	0.315189713357657
2	dog	MEOW	dog	0.244321028962101
2	cat	MEOW	dog	0.251521553410367
3	cat	MEOW	cat	1.03070578413653
3	dog	WOOF	cat	0.51286413271626
3	dog	WOOF	dog	0.519823618342762
3	cat	WOOF	cat	0.293383177843347
3	dog	WOOF	dog	0.569531439774589
3	dog	MEOW	cat	0.631438379626024
3	dog	MEOW	dog	0.359831514867496
3	cat	WOOF	cat	0.257579382987629
3	dog	MEOW	cat	1.14214574210368
3	dog	WOOF	dog	0.527945128299251
3	dog	WOOF	dog	0.595392101370881
3	cat	WOOF	cat	0.262939822913688
3	dog	MEOW	dog	0.801822599268772
3	cat	WOOF	dog	0.274163486907561
3	dog	MEOW	dog	0.426233805987178
3	dog	WOOF	cat	0.302200680594462
3	dog	WOOF	dog	0.458703695489384
3	cat	WOOF	cat	0.388333004917097
3	cat	MEOW	cat	0.583996639419398
3	cat	WOOF	cat	0.405528198250013
3	dog	MEOW	cat	0.888581573275071
3	cat	WOOF	cat	0.452128625596253
3	cat	MEOW	cat	0.45618956936072
3	dog	WOOF	dog	0.823510193494585
3	cat	WOOF	cat	0.235357249627069
3	dog	WOOF	dog	0.684916190768828
3	cat	WOOF	cat	0.632708469137653
3	dog	MEOW	dog	0.729792074462132
3	cat	WOOF	cat	0.608694236312687
3	cat	MEOW	cat	0.426072857201903
3	dog	WOOF	cat	0.377601264713543
3	dog	MEOW	cat	0.32411088279557
3	cat	WOOF	dog	0.954532549442527
3	dog	MEOW	dog	0.988179084915522
3	dog	WOOF	dog	0.731650142711888
3	cat	MEOW	cat	0.43818995065183
3	dog	WOOF	dog	1.0392280585655
3	cat	WOOF	cat	0.982375861805818
3	dog	MEOW	dog	0.699895722908358
3	dog	WOOF	dog	0.390306621660767
3	cat	WOOF	dog	0.412049263718247
3	cat	WOOF	cat	0.550292808687343
3	cat	WOOF	cat	0.451895764265123
3	dog	MEOW	dog	0.32522927743323
3	cat	MEOW	cat	0.510364256545802
3	cat	WOOF	cat	1.1055483787175
3	dog	MEOW	dog	0.675222722912284
3	cat	WOOF	cat	0.728385982982987
3	dog	MEOW	dog	0.340385150897668
3	cat	WOOF	cat	0.570693554453102
3	cat	WOOF	cat	0.323193556653175
3	dog	MEOW	cat	0.322565990194314
3	dog	WOOF	cat	0.270403828037099
3	dog	MEOW	dog	0.377071118770757
3	cat	WOOF	dog	0.297093970459803
3	cat	WOOF	cat	0.424026295954367
3	cat	MEOW	dog	0.31436939217953
3	dog	WOOF	dog	0.601378847602158
3	dog	MEOW	dog	0.403180291056101
3	dog	WOOF	dog	0.246595570259263
3	dog	MEOW	dog	0.321834945225998
3	dog	WOOF	dog	0.549449153437891
3	dog	WOOF	cat	1.04432405831839
3	dog	MEOW	dog	1.2931935519397
3	cat	WOOF	cat	0.316641119589206
3	cat	WOOF	cat	0.871278598745515
3	dog	WOOF	cat	0.4864591098369
3	cat	WOOF	cat	0.26888001981815
3	dog	MEOW	cat	0.215240033279
3	cat	WOOF	cat	0.283841681068044
3	cat	MEOW	cat	0.985051593628125
3	dog	WOOF	cat	0.586327630422669
3	dog	MEOW	dog	0.280392711972461
3	dog	WOOF	dog	0.448587958883696
3	cat	WOOF	cat	0.617852128966502
3	dog	WOOF	cat	0.337212744718203
3	cat	WOOF	cat	0.335523690531672
3	cat	WOOF	cat	0.654371535240191
3	dog	MEOW	dog	0.350459825891691
3	dog	MEOW	cat	0.413512152111219
3	dog	MEOW	dog	0.453195139372898
3	cat	WOOF	cat	0.499787515594964
3	dog	WOOF	dog	0.65525124854977
3	dog	WOOF	dog	0.40047824353029
3	cat	MEOW	cat	0.303111886692401
3	cat	MEOW	dog	0.657603798487067
3	cat	WOOF	cat	0.324336651087723
3	cat	MEOW	cat	0.711611483769728
3	dog	WOOF	dog	0.371604302088756
3	cat	MEOW	cat	0.35298221286594
3	dog	MEOW	dog	0.43748419690143
3	dog	WOOF	cat	0.624595729854228
3	cat	MEOW	cat	0.29293335471311
3	dog	MEOW	dog	0.332959011872191
3	cat	MEOW	cat	0.45602192160722
3	dog	WOOF	dog	0.589822346806171
3	cat	MEOW	cat	0.366886889968976
3	dog	WOOF	dog	0.991229950264741
3	cat	WOOF	cat	0.428631588487194
3	cat	MEOW	cat	0.229244218062762
3	cat	WOOF	cat	0.507125613111929
3	dog	WOOF	dog	0.472411280827557
3	cat	MEOW	dog	0.371802791282181
3	dog	MEOW	dog	0.686975186607334
3	cat	MEOW	cat	0.298095468086458
3	dog	MEOW	dog	0.337413295058437
3	dog	WOOF	cat	0.439578447698638
3	dog	MEOW	dog	0.313903599279548
3	cat	WOOF	cat	0.534413909218638
3	dog	WOOF	cat	0.270174227597354
3	cat	MEOW	cat	0.360957873954805
3	dog	MEOW	dog	0.526100900001877
3	dog	WOOF	dog	0.420773655753906
3	cat	MEOW	cat	0.298653866201775
3	dog	MEOW	cat	0.440125679441646
3	cat	WOOF	dog	0.823812493445092
3	cat	MEOW	dog	0.749072010394955
3	dog	WOOF	dog	0.33978867237348
3	dog	MEOW	dog	0.509266801048224
3	cat	WOOF	dog	0.412848605745426
3	dog	MEOW	cat	0.246122578781044
3	dog	MEOW	cat	0.814598698707848
3	dog	WOOF	dog	1.18513176864537
3	dog	MEOW	cat	0.330769842413024
3	cat	WOOF	cat	0.792040755973046
3	dog	WOOF	dog	0.707916007659906
3	cat	MEOW	cat	0.561435575549041
3	cat	WOOF	cat	0.22292641671173
3	dog	WOOF	cat	0.437291407296912
3	dog	MEOW	dog	0.286820536763648
3	cat	MEOW	cat	0.313931809778048
3	dog	WOOF	cat	0.66866363674154
3	cat	MEOW	dog	0.394028651671213
3	dog	WOOF	dog	0.58558911710246
3	cat	WOOF	dog	0.735331349420154
3	dog	MEOW	dog	0.424518965465268
3	cat	WOOF	dog	0.256887706738855
3	dog	WOOF	dog	2.7269704492362
3	dog	WOOF	cat	0.391907253266474
3	dog	MEOW	dog	0.567133428959682
3	dog	WOOF	dog	0.599813656361185
3	dog	MEOW	dog	1.54744703325599
3	dog	MEOW	cat	0.298535129919443
3	dog	MEOW	dog	0.455486712762746
3	cat	WOOF	cat	0.399992553528291
3	cat	WOOF	cat	0.545204927789693
3	cat	WOOF	dog	0.617126843240928
3	dog	WOOF	dog	0.839075153062732
3	cat	WOOF	cat	0.219402389778008
3	dog	MEOW	cat	0.262226261305883
3	cat	WOOF	cat	0.509828919843282
3	cat	WOOF	cat	0.394017692638987
3	dog	MEOW	dog	0.780638257812065
3	dog	MEOW	dog	0.636000358601754
3	cat	MEOW	dog	0.340401701341153
3	cat	MEOW	cat	0.224404243731971
3	cat	MEOW	cat	0.305913656544867
3	dog	MEOW	dog	0.564219307511611
3	dog	MEOW	dog	0.323561820105334
3	dog	WOOF	dog	0.328176208001762
3	dog	WOOF	dog	0.417938450135156
3	cat	WOOF	dog	0.261135864575951
3	cat	MEOW	cat	0.31283674616067
3	dog	WOOF	cat	0.289613608399037
3	cat	MEOW	dog	0.385775413203798
3	cat	MEOW	cat	0.393571986792476
3	cat	WOOF	cat	0.443024620211868
3	dog	WOOF	cat	0.296667372624126
3	cat	MEOW	dog	0.835537796443468
3	dog	WOOF	dog	0.36392851296092
3	cat	MEOW	cat	1.43851300702117
3	cat	MEOW	cat	0.8734301568186
3	dog	WOOF	dog	0.825546310775413
3	dog	WOOF	cat	0.209735603677758
3	cat	WOOF	dog	0.382291177541491
3	dog	WOOF	dog	0.570641571230833
3	cat	WOOF	dog	0.912115517866335
3	dog	WOOF	dog	0.349642138512959
3	dog	MEOW	cat	0.715247192514973
3	dog	WOOF	dog	0.860463580650478
3	cat	WOOF	cat	0.552996515119031
3	dog	WOOF	dog	1.28717712637286
3	cat	MEOW	cat	0.548694499878163
3	cat	WOOF	dog	0.328440199592526
3	cat	WOOF	cat	0.227087584887227
3	cat	WOOF	dog	0.580700526504811
3	dog	MEOW	dog	0.359026829814047
3	cat	MEOW	cat	0.502949133910815
3	cat	WOOF	cat	0.577119888900213
3	dog	MEOW	cat	0.242278750840765
3	dog	WOOF	cat	0.337083251443792
3	cat	MEOW	dog	0.325423044573789
3	dog	MEOW	cat	0.516076188599227
3	dog	MEOW	cat	0.317192278037289
3	cat	WOOF	cat	0.458375699415028
3	cat	MEOW	cat	0.349630529076784
3	cat	MEOW	cat	0.411440950787383
3	dog	WOOF	cat	0.514191162390645
3	cat	WOOF	cat	0.327913519183969
3	dog	WOOF	cat	0.451335266344366
3	cat	MEOW	cat	0.250265731914818
3	cat	WOOF	cat	0.385551486273038
3	dog	MEOW	cat	0.376897456549482
3	dog	MEOW	dog	0.343459350565319
3	cat	MEOW	cat	1.24175246618212
3	dog	MEOW	dog	0.248794002106073
3	dog	WOOF	cat	0.7526973016973
3	dog	MEOW	cat	0.284814118514002
3	dog	MEOW	dog	1.23685060162391
3	dog	MEOW	cat	0.560697823201616
3	cat	MEOW	dog	1.27143709836411
3	dog	MEOW	dog	0.272621845171682
3	dog	MEOW	cat	0.256455228458083
3	dog	WOOF	dog	0.470656995528082
3	cat	MEOW	cat	0.640592095564501
3	cat	WOOF	cat	0.332881231944503
3	cat	MEOW	cat	0.291148583654605
3	cat	MEOW	dog	0.301300479432031
3	dog	WOOF	dog	0.244944580963267
3	dog	MEOW	dog	0.341472500039419
3	dog	WOOF	dog	0.705750588323868
3	dog	MEOW	cat	0.223860830167137
3	cat	MEOW	cat	0.580450460157249
3	cat	MEOW	cat	0.22887910140313
3	cat	WOOF	cat	0.652557607091602
3	cat	MEOW	cat	0.258700136338784
3	dog	WOOF	dog	1.29371279520462
3	cat	MEOW	cat	0.512567676778823
3	dog	MEOW	dog	0.44688575727829
3	cat	WOOF	cat	0.296830812121499
3	cat	MEOW	cat	0.260213888795441
3	cat	MEOW	cat	0.36897054105718
3	dog	MEOW	cat	0.493660851219374
3	dog	WOOF	dog	0.465730211610291
3	dog	WOOF	cat	0.633136632140641
3	dog	MEOW	cat	0.7561234455654
3	cat	WOOF	cat	0.671250888855356
3	dog	WOOF	dog	0.298026304563772
3	dog	MEOW	cat	0.241128768060718
3	dog	MEOW	dog	0.247719800166205
3	dog	WOOF	cat	0.400530221605628
3	dog	MEOW	dog	0.531653580631353
3	dog	WOOF	dog	0.37775669245312
3	cat	WOOF	cat	0.467813079641645
3	cat	MEOW	cat	0.227230895011532
3	dog	WOOF	dog	0.402894601046191
3	dog	WOOF	dog	0.304015156514961
3	cat	WOOF	cat	0.241318549187658
3	cat	MEOW	cat	0.451962023762227
3	dog	WOOF	dog	0.34012144623068
3	cat	MEOW	cat	0.413500170642145
3	dog	MEOW	dog	0.289624402264827
3	cat	WOOF	cat	1.48778653499563
3	dog	MEOW	dog	0.361326427316401
3	cat	MEOW	cat	0.63797607054283
3	cat	MEOW	cat	0.459274690356455
3	dog	WOOF	dog	0.262427735109992
3	dog	MEOW	cat	0.26263846732128
3	dog	WOOF	dog	0.57208213512609
3	dog	WOOF	dog	0.767786595852651
3	cat	WOOF	dog	0.452203715030185
3	dog	WOOF	cat	0.341334796411874
3	dog	WOOF	cat	0.255496611500314
3	dog	WOOF	cat	0.225949423042653
3	dog	MEOW	dog	0.311364498628043
3	cat	WOOF	cat	1.16472675296664
3	cat	MEOW	dog	0.88169352272194
3	dog	WOOF	dog	0.765918287478959
3	cat	MEOW	cat	0.22404501486082
3	cat	WOOF	cat	0.364012305561614
3	dog	WOOF	dog	0.609672817148697
3	cat	WOOF	cat	0.277821753456822
3	dog	MEOW	dog	0.384764308283451
3	dog	MEOW	dog	0.566493888969276
3	cat	WOOF	cat	0.469815430138979
3	dog	WOOF	cat	0.464950588551037
3	cat	MEOW	dog	0.481335572922501
3	cat	WOOF	cat	0.580168741531241
3	cat	MEOW	cat	0.316379459101806
3	cat	MEOW	cat	0.335199149884933
3	dog	MEOW	dog	0.322245662949554
3	cat	WOOF	cat	0.318471098402145
3	cat	WOOF	cat	0.474240861204086
3	dog	MEOW	cat	0.345482408774295
3	cat	MEOW	cat	0.254916100112215
3	cat	MEOW	cat	0.249419042296508
3	cat	WOOF	cat	0.393234176697583
3	dog	WOOF	cat	0.474483385340084
3	cat	MEOW	dog	0.802943455761977
3	cat	MEOW	cat	0.683081160718746
3	dog	MEOW	dog	0.580812977699369
3	cat	MEOW	cat	0.296910716964941
3	dog	MEOW	cat	0.264903498020863
3	cat	WOOF	cat	0.313429243978258
3	cat	MEOW	cat	0.262527937073626
3	cat	MEOW	cat	0.477157426135515
3	cat	MEOW	dog	0.322643768663714
3	cat	MEOW	cat	0.335252504889506
3	dog	MEOW	cat	0.330104191627076
3	cat	WOOF	cat	1.01927311926716
3	cat	MEOW	dog	0.534068903741573
3	dog	MEOW	dog	0.341774250274889
3	cat	MEOW	cat	0.281575561684859
3	cat	MEOW	dog	0.369821671616697
3	dog	MEOW	dog	0.685589040996384
3	cat	WOOF	cat	0.296469711078755
3	cat	MEOW	cat	0.399031891514489
3	dog	MEOW	cat	0.402936027784759
3	cat	WOOF	cat	0.261928123882972
3	dog	MEOW	dog	0.267238002394075
3	dog	MEOW	dog	0.80004132159099
3	dog	WOOF	cat	0.41598918175664
3	cat	MEOW	cat	0.412851539479849
3	cat	WOOF	cat	0.306535586898595
3	cat	MEOW	cat	1.02720697386902
3	cat	MEOW	cat	0.354705331114191
3	dog	WOOF	dog	2.06056927808992
3	dog	MEOW	cat	0.247045960939181
3	cat	WOOF	cat	0.280746363807992
3	cat	WOOF	cat	0.498195859826926
3	dog	WOOF	dog	0.395699343998963
3	dog	WOOF	cat	0.322634618126277
3	dog	WOOF	dog	0.452361513497465
3	cat	WOOF	dog	0.423042443792935
3	dog	MEOW	dog	0.393625648801907
3	dog	MEOW	cat	0.427333197204396
3	cat	MEOW	cat	0.299251648233296
3	cat	MEOW	cat	0.361541611500006
3	dog	MEOW	dog	0.544843158936572
3	cat	WOOF	cat	0.326428341749948
3	cat	WOOF	cat	0.424547176495893
3	dog	MEOW	dog	0.50458773053291
3	dog	WOOF	cat	0.317884996767679
3	dog	MEOW	dog	0.402411614070641
3	cat	MEOW	dog	0.901016883080218
3	cat	WOOF	cat	0.437137897978358
3	dog	WOOF	dog	0.764275547309542
3	cat	MEOW	dog	0.357250830178975
3	dog	MEOW	dog	0.561250061614018
3	cat	MEOW	dog	0.406000211736999
3	dog	MEOW	dog	0.382620794272736
3	cat	MEOW	cat	0.300501407868854
3	cat	WOOF	dog	0.483401846552344
3	dog	WOOF	dog	0.311997292714534
3	cat	MEOW	cat	0.400621152528374
3	dog	WOOF	dog	0.7974809389853
3	cat	WOOF	cat	0.345549623695182
3	cat	WOOF	cat	0.482148589719732
3	cat	MEOW	cat	0.319305498569119
3	dog	WOOF	dog	0.634763113692578
3	cat	MEOW	cat	0.21957592499696
3	dog	MEOW	dog	0.335539817815468
3	dog	WOOF	cat	0.26298636456723
3	dog	WOOF	dog	0.341807376386545
3	dog	MEOW	cat	0.231657245030646
3	dog	MEOW	dog	1.42083476567531
3	cat	WOOF	cat	0.272051743615523
3	cat	WOOF	cat	0.341430845108826
3	cat	WOOF	cat	0.452050411837478
3	cat	WOOF	dog	0.351169313526815
3	cat	WOOF	cat	0.373945690647256
3	cat	MEOW	cat	0.911602110213916
3	dog	MEOW	dog	0.592025038213152
3	dog	WOOF	cat	0.400633264702428
3	cat	MEOW	cat	0.369266283408869
3	cat	WOOF	cat	0.304069206276458
3	cat	WOOF	dog	0.772732651456632
3	cat	WOOF	cat	0.458609040665981
3	cat	MEOW	dog	0.307550823910074
3	cat	WOOF	cat	1.00782888632148
3	dog	WOOF	cat	0.547691507972445
3	dog	MEOW	dog	0.610520187141504
3	cat	MEOW	cat	0.255853664643951
3	dog	WOOF	cat	0.574890110266256
3	dog	MEOW	dog	0.971789342358837
3	cat	MEOW	cat	0.588017456196722
3	dog	MEOW	dog	0.540371679508727
3	dog	WOOF	dog	0.410261505554282
3	dog	MEOW	cat	0.770202813380107
3	dog	MEOW	dog	0.551663278934934
3	cat	WOOF	cat	0.496761385937031
3	cat	WOOF	cat	0.235743320734506
3	cat	MEOW	dog	0.28328654508753
3	cat	MEOW	dog	0.504463726482424
3	dog	MEOW	dog	0.784304669184495
3	dog	WOOF	cat	0.269722727184006
3	cat	MEOW	cat	0.341244813023912
3	cat	MEOW	cat	0.32079506260334
3	cat	WOOF	dog	0.500216063522032
3	cat	WOOF	cat	0.64471124292615
3	dog	WOOF	dog	0.347828257807183
3	dog	WOOF	dog	0.261154956171115
3	dog	MEOW	dog	0.371202873750812
3	cat	MEOW	cat	0.436665856890225
3	dog	WOOF	cat	0.452791615694568
3	dog	WOOF	dog	0.286792062336569
3	cat	MEOW	cat	0.289250489620697
3	cat	WOOF	cat	0.309095086845752
3	dog	WOOF	dog	0.472224323896935
3	cat	WOOF	cat	0.656890487394505
3	dog	WOOF	cat	0.259046041266551
3	cat	MEOW	dog	0.47292452159986
3	dog	WOOF	dog	0.615882891064099
3	cat	WOOF	cat	0.727205654427123
3	dog	MEOW	dog	0.69712531326395
3	cat	MEOW	cat	0.346168014935011
3	cat	MEOW	cat	0.647143321507875
3	dog	MEOW	cat	0.304485739051741
3	cat	WOOF	cat	0.371638561079044
3	dog	MEOW	dog	0.480706203158076
3	cat	MEOW	cat	0.666866196767819
